scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
14-Nov-20,Actualizat în 10.11.2020,179,Iasi,Centru Civic ,Detached,Furnished,3,11,12,171.7 mp,2020 (finalizata)
14-Nov-20,Actualizat în 27.09.2020,25.5,Iasi,Tatarasi ,Detached,Unfurnished,1,1,3,20 mp,2018
14-Nov-20,Actualizat în 09.11.2020,51,Iasi,Mircea cel Batrân ,Semi_detached,N/A,3,4,10,54 mp,N/A
14-Nov-20,Actualizat în 29.10.2020,59.5,Iasi,Popas Pacurari ,Detached,Unfurnished,2,2,5,65 mp,2018
14-Nov-20,Actualizat în 05.11.2020,128.4,Iasi,Copou ,Detached,Furnished,3,3,12,107 mp,2020 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,35,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,4,4,42 mp,1969
14-Nov-20,Actualizat în 29.10.2020,60,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,1,4,52 mp,1982
14-Nov-20,Actualizat în 05.11.2020,50,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Parter,4,50 mp,1963
14-Nov-20,Actualizat în 13.11.2020,54.9,Iasi,Nicolina ,Detached,Unfurnished,1,1,8,40 mp,1988
14-Nov-20,Actualizat în 12.11.2020,97.9,Iasi,Central ,Detached,Furnished,2,1,4,39 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.10.2020,64,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,5,5,49 mp,2007
14-Nov-20,Actualizat în 02.11.2020,94.9,Iasi,Centru Civic ,Detached,Unfurnished,2,1,11,37 mp,2020
14-Nov-20,Actualizat ieri,85.405,Iasi,Centru Civic ,Semi_detached,Furnished,3,3,12,55.1 mp,2021 (in constructie)
14-Nov-20,Actualizat ieri,63.5,Iasi,Pacurari ,Detached,Furnished,3,1,4,71 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,42.471,Iasi,Tatarasi ,N/A,Furnished,2,2,10,38 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,47.4,Iasi,Copou ,N/A,Furnished,2,1,11,43.07 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,57.75,Iasi,Pacurari ,Semi_detached,Furnished,2,3,6,48.7 mp,2021 (in constructie)
14-Nov-20,Actualizat ieri,58,Iasi,Popas Pacurari ,Detached,Unfurnished,2,1,4,56.5 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,54,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,3,4,55 mp,1965
14-Nov-20,Actualizat în 06.11.2020,63.5,Iasi,Bucium ,Detached,Unfurnished,2,2,3,53 mp,2019
14-Nov-20,Actualizat ieri,120.5,Iasi,Copou ,Detached,Furnished,2,2,4,73 mp,2021 (in constructie)
14-Nov-20,Actualizat în 14.10.2020,72,Iasi,Tatarasi ,Detached,Unfurnished,3,4,4,80 mp,1970
14-Nov-20,Actualizat în 13.11.2020,22,Iasi,Podu Ros ,N/A,Unfurnished,1,2,4,20 mp,1980
14-Nov-20,Actualizat în 05.11.2020,90,Iasi,Cug ,Detached,N/A,4,Etaj 7,N/A,91 mp,N/A
14-Nov-20,Actualizat ieri,52.5,Iasi,Podu Ros ,Detached,Unfurnished,3,4,4,56 mp,N/A
14-Nov-20,Actualizat în 05.11.2020,105.1,Iasi,Central ,N/A,Furnished,3,3,8,66 mp,2022 (in constructie)
14-Nov-20,Actualizat în 23.09.2020,73,Iasi,Nicolina ,Detached,Unfurnished,3,3,8,70 mp,1986
14-Nov-20,Actualizat în 05.11.2020,35.7,Iasi,Popas Pacurari ,Detached,Unfurnished,1,1,3,42 mp,2020 (finalizata)
14-Nov-20,Actualizat în 12.11.2020,83.575,Iasi,Bucium ,Detached,Unfurnished,3,5,15,71 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,122,Iasi,Central ,N/A,Unfurnished,2,1,5,58 mp,2019
14-Nov-20,Actualizat ieri,79.5,Iasi,Bucium ,Detached,Unfurnished,2,1,3,69.67 mp,2019
14-Nov-20,Actualizat în 09.11.2020,60.05,Iasi,Copou ,Detached,Furnished,2,3,10,64.55 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,45.1,Iasi,Cug ,Detached,Unfurnished,2,1,7,49 mp,2020
14-Nov-20,Actualizat în 01.09.2020,63,Iasi,Mircea cel Batran ,Semi_detached,N/A,3,1,4,N/A,1983
14-Nov-20,Actualizat în 13.11.2020,54.9,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,54 mp,1977
14-Nov-20,Actualizat în 09.11.2020,55,Iasi,Dacia ,Semi_detached,N/A,3,3,4,52 mp,N/A
14-Nov-20,Actualizat în 19.10.2020,83.9,Iasi,Central ,Detached,Unfurnished,3,3,8,70 mp,1984
14-Nov-20,Actualizat în 03.11.2020,72,Iasi,Podul de Fier ,Detached,Unfurnished,2,1,3,56 mp,2019
14-Nov-20,Actualizat în 05.11.2020,93.82,Iasi,Bucium ,Detached,Unfurnished,3,1,6,75 mp,2019
14-Nov-20,Actualizat în 30.10.2020,115,Iasi,Bucium ,Detached,Unfurnished,3,2,3,120 mp,2007
14-Nov-20,Actualizat în 06.11.2020,42.9,Iasi,Bucium ,Detached,Unfurnished,1,1,6,34 mp,2021 (in constructie)
14-Nov-20,Actualizat în 19.10.2020,69.5,Iasi,Central ,Detached,Unfurnished,2,Parter,3,50 mp,2017
14-Nov-20,Actualizat în 29.10.2020,35,Iasi,Galata ,Detached,Unfurnished,1,1,3,37 mp,2020 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,61.391,Iasi,Metalurgie ,N/A,Unfurnished,2,3,8,55.81 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,63.7,Iasi,Tatarasi ,Semi_detached,Furnished,2,2,5,42 mp,2012
14-Nov-20,Actualizat în 12.11.2020,113,Iasi,Gara ,Detached,Furnished,4,8,8,100 mp,1988
14-Nov-20,Actualizat în 12.11.2020,42,Iasi,Popas Pacurari ,Studio,Unfurnished,1,Mansarda,2,62 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,32,Iasi,Baza 3 ,Detached,Unfurnished,1,Parter,3,28 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,46.046,Iasi,Tatarasi ,Detached,Unfurnished,1,1,12,41 mp,2018
14-Nov-20,Actualizat ieri,61.4,Iasi,Copou ,Detached,Furnished,2,Parter,11,56 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,53,Iasi,Cug ,Detached,Unfurnished,2,8,12,60 mp,2019
14-Nov-20,Actualizat în 26.10.2020,79.9,Iasi,Central ,Detached,Unfurnished,4,1,1,142 mp,2015
14-Nov-20,Actualizat în 23.10.2020,71,Iasi,Tatarasi ,Detached,Unfurnished,3,2,4,64 mp,1980
14-Nov-20,Actualizat în 09.11.2020,35,Iasi,Galata ,Detached,Furnished,1,3,3,37 mp,2021 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,39,Iasi,Tatarasi ,Detached,Unfurnished,1,2,4,37 mp,1982
14-Nov-20,Actualizat în 13.11.2020,58,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,6,10,50 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat în 22.09.2020,22.5,Iasi,Bucium ,Detached,Furnished,1,1,3,30 mp,2020
14-Nov-20,Actualizat în 09.11.2020,79.65,Iasi,Copou ,Detached,Furnished,3,2,10,88.15 mp,2020 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,119,Iasi,Tatarasi ,Detached,Unfurnished,3,1,10,84 mp,2018
14-Nov-20,Actualizat în 19.10.2020,55,Iasi,Canta ,Detached,Unfurnished,3,4,4,65 mp,1982
14-Nov-20,Actualizat în 17.10.2020,55,Iasi,Pacurari ,Detached,Furnished,2,1,3,55 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,93,Iasi,Centru Civic ,Detached,Unfurnished,3,2,10,70 mp,1980
14-Nov-20,Actualizat în 05.11.2020,53.5,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,50 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,95,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,4,10,10,96 mp,1978
14-Nov-20,Actualizat ieri,76,Iasi,Canta ,Detached,Unfurnished,3,2,4,72 mp,1985
14-Nov-20,Actualizat în 29.10.2020,68.5,Iasi,Nicolina ,Semi_detached,Unfurnished,3,5,8,78 mp,1986
14-Nov-20,Introdus: Ieri,21,Iasi,Frumoasa ,Semi_detached,Unfurnished,1,1,4,17 mp,Dupã 2010
14-Nov-20,Actualizat în 21.09.2020,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,1965
14-Nov-20,Actualizat în 21.10.2020,47.9,Iasi,Nicolina ,Detached,Furnished,1,6,8,45 mp,1988
14-Nov-20,Actualizat ieri,35,Iasi,Galata ,Detached,Furnished,1,1,3,37 mp,2020 (finalizata)
14-Nov-20,Actualizat în 27.09.2020,42,Iasi,Cug ,Detached,Unfurnished,2,4,4,50 mp,2018
14-Nov-20,Actualizat în 09.11.2020,67.5,Iasi,Galata ,Detached,Unfurnished,3,3,3,66.85 mp,2020 (in constructie)
14-Nov-20,Actualizat în 30.10.2020,69,Iasi,Bucium ,Detached,Unfurnished,2,2,5,61 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,78,Iasi,Popas Pacurari ,Detached,Unfurnished,3,2,5,82.5 mp,2020 (in constructie)
14-Nov-20,Actualizat în 08.11.2020,42,Iasi,Cug ,Semi_detached,Unfurnished,2,Etaj 1,N/A,42 mp,2021 (in constructie)
14-Nov-20,Actualizat în 01.09.2020,85,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,Etaj 1,N/A,N/A,1977
14-Nov-20,Actualizat în 16.10.2020,105,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,3,4,60 mp,2011
14-Nov-20,Actualizat în 05.11.2020,266.8,Iasi,Podul de Fier ,Detached,Unfurnished,4,5,5,185 mp,2018
14-Nov-20,Actualizat ieri,42,Iasi,Pacurari ,Semi_detached,Furnished,2,1,4,42 mp,2020 (finalizata)
14-Nov-20,Actualizat în 06.10.2020,128.76,Iasi,Copou ,Detached,Furnished,3,2,10,107.3 mp,2020 (in constructie)
14-Nov-20,Actualizat în 11.10.2020,65,Iasi,Dacia ,Semi_detached,Unfurnished,2,Parter,4,60 mp,1986
14-Nov-20,Actualizat ieri,69,Iasi,Pacurari ,Detached,Unfurnished,3,1,2,77 mp,2020
14-Nov-20,Actualizat ieri,107.155,Iasi,Central ,Non_detached,Unfurnished,3,3,8,73.9 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,94,Iasi,Nicolina ,Detached,Unfurnished,3,6,8,99 mp,1989
14-Nov-20,Actualizat în 19.06.2020,63,Iasi,Pacurari ,Detached,Furnished,2,1,3,49 mp,N/A
14-Nov-20,Actualizat în 13.11.2020,69.5,Iasi,Podul de Fier ,Detached,Unfurnished,2,Parter,N/A,62 mp,1980
14-Nov-20,Actualizat în 07.11.2020,125,Iasi,Copou ,Semi_detached,Furnished,2,Parter,N/A,70 mp,2016
14-Nov-20,Actualizat în 05.11.2020,53,Iasi,Tudor Vladimirescu ,N/A,Unfurnished,2,12,13,39 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,52.5,Iasi,Galata ,Semi_detached,Furnished,2,1,4,53 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,61.5,Iasi,Bucium ,Detached,Furnished,2,Parter,4,52 mp,2019
14-Nov-20,Actualizat în 12.02.2020,71.82,Iasi,Semicentral ,Semi_detached,Furnished,2,1,11,41 mp,2020 (in constructie)
14-Nov-20,Actualizat în 04.11.2020,36.8,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,2,2,4,47 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,48.07,Iasi,Bucium ,Detached,Unfurnished,1,1,6,42 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,115,Iasi,Arcu ,Detached,Unfurnished,5,4,5,120 mp,1986
14-Nov-20,Actualizat în 05.11.2020,85,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,3,4,73 mp,1968
14-Nov-20,Actualizat în 13.11.2020,95.9,Iasi,Copou ,Detached,Furnished,2,3,5,55 mp,Între 2000 ºi 2010
14-Nov-20,Actualizat ieri,74.48,Iasi,Tatarasi ,Detached,Unfurnished,2,6,7,53.2 mp,2020 (finalizata)
14-Nov-20,Actualizat în 11.11.2020,42,Iasi,Est ,Detached,Unfurnished,2,1,4,46 mp,2020
14-Nov-20,Actualizat în 12.11.2020,63,Iasi,Valea Adânca ,N/A,Unfurnished,3,3,4,57 mp,2017
14-Nov-20,Actualizat în 29.10.2020,54,Iasi,Tatarasi ,Detached,Unfurnished,2,3,4,55 mp,1985
14-Nov-20,Actualizat în 03.11.2020,62,Iasi,Dacia ,Detached,Unfurnished,3,4,4,73 mp,1980
14-Nov-20,Actualizat ieri,42.761,Iasi,Pacurari ,Semi_detached,Furnished,2,1,4,45.25 mp,2021 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,37,Iasi,Baza 3 ,Detached,Unfurnished,1,Demisol,5,33 mp,2019
14-Nov-20,Actualizat în 19.09.2020,67.8,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,56 mp,1984
14-Nov-20,Actualizat în 29.10.2020,77.9,Iasi,Gara ,Detached,Unfurnished,2,8,8,63 mp,1987
14-Nov-20,Actualizat în 11.11.2020,45,Iasi,Pacurari ,Detached,Unfurnished,1,Etaj 6,N/A,40 mp,N/A
14-Nov-20,Actualizat în 05.11.2020,34.9,Iasi,Mircea cel Batrân ,N/A,Unfurnished,2,4,4,42 mp,1974
14-Nov-20,Actualizat în 19.10.2020,65,Iasi,Frumoasa ,Detached,Unfurnished,3,8,8,75 mp,1985
14-Nov-20,Actualizat în 05.11.2020,70,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,1,4,50 mp,1963
14-Nov-20,Actualizat în 06.11.2020,55,Iasi,Tatarasi ,Detached,Unfurnished,2,2,4,55 mp,1967
14-Nov-20,Actualizat în 05.11.2020,72,Iasi,Copou ,N/A,Unfurnished,2,Parter,3,45 mp,1960
14-Nov-20,Actualizat în 10.11.2020,59.35,Iasi,Nicolina ,Semi_detached,Furnished,2,7,11,44.11 mp,2019
14-Nov-20,Actualizat ieri,60,Iasi,Galata ,Detached,Unfurnished,3,Parter,3,70 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,65,Iasi,Metalurgie ,Detached,Unfurnished,2,2,3,54 mp,1983
14-Nov-20,Actualizat în 13.11.2020,117,Iasi,Podu Ros ,N/A,Unfurnished,3,3,5,63 mp,2020 (finalizata)
14-Nov-20,Actualizat în 02.11.2020,59,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,Etaj 4,N/A,62 mp,1970
14-Nov-20,Actualizat în 12.10.2020,54,Iasi,Frumoasa ,Detached,Unfurnished,2,1,4,55 mp,1986
14-Nov-20,Actualizat în 01.09.2020,72.9,Iasi,Gara ,Detached,Unfurnished,2,Parter,4,50 mp,1985
14-Nov-20,Actualizat în 09.11.2020,50,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,5,5,47 mp,1977
14-Nov-20,Actualizat în 03.11.2020,58.5,Iasi,Nicolina ,Detached,Unfurnished,3,4,4,60 mp,1981
14-Nov-20,Actualizat în 06.11.2020,144,Iasi,Palat ,Detached,Unfurnished,3,Parter,5,70.77 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,55.25,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,5,8,50 mp,2009
14-Nov-20,Actualizat în 29.10.2020,53,Iasi,Cug ,Detached,Unfurnished,2,2,3,56 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,63,Iasi,Mircea cel Batrân ,Semi_detached,Unfurnished,3,1,4,53 mp,1983
14-Nov-20,Actualizat în 13.11.2020,128,Iasi,Central ,N/A,Furnished,3,4,4,123 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,42,Iasi,Copou ,Detached,Furnished,1,1,4,42.6 mp,2020
14-Nov-20,Actualizat în 13.11.2020,60,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,4,52 mp,1965
14-Nov-20,Actualizat în 02.11.2020,115,Iasi,Pacurari ,Detached,Unfurnished,4,2,4,100 mp,1985
14-Nov-20,Actualizat în 30.08.2020,46.9,Iasi,Pacurari ,Detached,N/A,1,Etaj 5,N/A,35 mp,1986
14-Nov-20,Actualizat ieri,69.5,Iasi,Popas Pacurari ,Detached,Unfurnished,3,1,6,77 mp,2020 (finalizata)
14-Nov-20,Actualizat în 28.09.2020,47,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,3,4,58 mp,1968
14-Nov-20,Actualizat în 18.09.2020,90,Iasi,Podul de Fier ,Detached,Unfurnished,3,4,4,76.25 mp,1983
14-Nov-20,Actualizat în 09.10.2020,42,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,2,4,4,44 mp,N/A
14-Nov-20,Actualizat în 29.10.2020,106.7,Iasi,Pacurari ,Detached,Unfurnished,3,2,6,88.9 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,54,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,3,4,55 mp,1965
14-Nov-20,Actualizat în 12.11.2020,85,Iasi,Pacurari ,Detached,Unfurnished,3,Parter,4,60 mp,1986
14-Nov-20,Actualizat în 12.11.2020,71.1,Iasi,Bucium ,Semi_detached,Unfurnished,2,2,6,72 mp,2020 (in constructie)
14-Nov-20,Actualizat în 30.10.2020,92.5,Iasi,Bucium ,Detached,Unfurnished,3,2,5,81 mp,2020 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,42.68,Iasi,Bucium ,Detached,Furnished,1,1,5,36 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,59.103,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,2,11,53.73 mp,2022 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,63,Iasi,Tatarasi ,Detached,Unfurnished,2,5,8,50 mp,2010
14-Nov-20,Actualizat în 18.06.2020,57,Iasi,Lunca Cetatuii ,Detached,Furnished,3,1,3,75 mp,N/A
14-Nov-20,Actualizat în 12.11.2020,44.5,Iasi,Nicolina ,Semi_detached,Unfurnished,1,10,11,33 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,75,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,2,1,5,52 mp,2019
14-Nov-20,Actualizat în 29.10.2020,51.99,Iasi,Mircea cel Batrân ,Detached,Unfurnished,3,10,10,54 mp,1975
14-Nov-20,Actualizat în 21.02.2020,60,Iasi,Tatarasi ,Detached,Unfurnished,2,3,12,55 mp,2020 (in constructie)
14-Nov-20,Actualizat în 16.10.2020,115,Iasi,Central ,Detached,Unfurnished,3,6,10,73 mp,1974
14-Nov-20,Actualizat în 10.11.2020,63,Iasi,Tatarasi ,Detached,Unfurnished,4,1,4,88 mp,1970
14-Nov-20,Actualizat în 13.11.2020,118.523,Iasi,Copou ,Detached,Furnished,3,5,5,81.46 mp,2018
14-Nov-20,Actualizat în 13.11.2020,32.5,Iasi,Nicolina ,N/A,Unfurnished,2,1,4,38 mp,2020 (finalizata)
14-Nov-20,Actualizat în 03.08.2020,70,Iasi,Nicolina ,Detached,Unfurnished,2,2,4,55 mp,1983
14-Nov-20,Actualizat în 12.11.2020,43.3,Iasi,Cug ,Semi_detached,Unfurnished,2,10,10,38 mp,2020 (finalizata)
14-Nov-20,Actualizat în 30.06.2020,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,3,4,46 mp,N/A
14-Nov-20,Actualizat în 26.09.2020,51.5,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,3,4,53 mp,1965
14-Nov-20,Actualizat în 12.11.2020,107.155,Iasi,Arcu ,Detached,Furnished,3,3,8,74 mp,2020 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,55,Iasi,Nicolina ,Detached,Unfurnished,1,1,9,39 mp,1988
14-Nov-20,Actualizat în 05.11.2020,98,Iasi,Copou ,Detached,Unfurnished,2,3,5,55 mp,2010
14-Nov-20,Actualizat în 05.11.2020,90,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,4,4,65 mp,1964
14-Nov-20,Actualizat în 02.11.2020,75,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,1,5,53 mp,2018
14-Nov-20,Actualizat în 22.09.2020,64.7,Iasi,Popas Pacurari ,Detached,Furnished,3,1,5,68 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,98.5,Iasi,Nicolina ,Detached,Unfurnished,3,3,7,78 mp,1993
14-Nov-20,Actualizat ieri,46,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,N/A
14-Nov-20,Actualizat în 13.11.2020,38.5,Iasi,Alexandru cel Bun ,Non_detached,Unfurnished,2,3,4,38 mp,1975
14-Nov-20,Actualizat în 29.10.2020,68.656,Iasi,Palat ,Semi_detached,Unfurnished,1,5,10,42 mp,2019
14-Nov-20,Actualizat în 09.11.2020,45.8,Iasi,Tatarasi ,Detached,Unfurnished,1,1,3,39.9 mp,2020 (finalizata)
14-Nov-20,Actualizat în 27.09.2020,36.5,Iasi,Bularga ,Detached,Unfurnished,1,Parter,4,29 mp,2019
14-Nov-20,Actualizat ieri,53.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,3,4,64 mp,N/A
14-Nov-20,Actualizat în 29.10.2020,82,Iasi,Popas Pacurari ,Detached,Unfurnished,3,2,5,94 mp,2018
14-Nov-20,Actualizat în 09.11.2020,72,Iasi,Copou ,Detached,Unfurnished,2,2,12,60 mp,2021 (in constructie)
14-Nov-20,Actualizat în 01.10.2020,25,Iasi,Cug ,Detached,Unfurnished,1,Etaj 2,N/A,31 mp,2020 (in constructie)
14-Nov-20,Actualizat în 17.10.2020,52,Iasi,Cug ,Semi_detached,Furnished,2,Parter,4,50 mp,2019
14-Nov-20,Actualizat în 29.09.2020,51,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Etaj 2,N/A,50 mp,1977
14-Nov-20,Actualizat în 05.11.2020,38.5,Iasi,Bucium ,Detached,Unfurnished,2,1,2,50 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,63.8,Iasi,Nicolina ,Detached,Unfurnished,2,1,6,58 mp,2019
14-Nov-20,Actualizat ieri,65,Iasi,Podu Ros ,Detached,Unfurnished,3,1,3,72 mp,2015
14-Nov-20,Actualizat în 05.11.2020,47.5,Iasi,Nicolina ,N/A,Unfurnished,3,1,2,54 mp,2019
14-Nov-20,Actualizat în 29.10.2020,66.7,Iasi,Mircea cel Batrân ,Detached,Unfurnished,3,6,10,72 mp,1977
14-Nov-20,Actualizat ieri,40,Iasi,Popas Pacurari ,Detached,Unfurnished,1,5,5,41 mp,2020 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,69.8,Iasi,Centru Civic ,Semi_detached,Furnished,2,1,5,41.45 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,37,Iasi,Pacurari ,Semi_detached,Unfurnished,2,Parter,3,37 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,83.5,Iasi,Central ,Semi_detached,Unfurnished,3,3,4,110 mp,2017
14-Nov-20,Actualizat în 11.11.2020,60,Iasi,Copou ,Detached,Unfurnished,2,5,10,65 mp,2020 (in constructie)
14-Nov-20,Actualizat în 02.11.2020,59,Iasi,Cug ,Detached,Unfurnished,3,5,12,76 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,70.3,Iasi,Copou ,N/A,Furnished,2,Parter,11,63.91 mp,2020 (finalizata)
14-Nov-20,Actualizat în 04.08.2020,95.1,Iasi,Podul de Piatra ,Semi_detached,Unfurnished,3,4,10,63.4 mp,2022 (proiect)
14-Nov-20,Actualizat în 05.11.2020,68,Iasi,Copou ,Detached,Unfurnished,1,Parter,4,40.03 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,65,Iasi,Canta ,Detached,Unfurnished,2,3,4,48 mp,2015
14-Nov-20,Actualizat în 02.11.2020,69.999,Iasi,Tatarasi ,Detached,Unfurnished,2,3,4,57 mp,1986
14-Nov-20,Actualizat în 10.11.2020,104.5,Iasi,Tatarasi ,Detached,Furnished,3,1,3,87.2 mp,2021 (in constructie)
14-Nov-20,Actualizat ieri,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,N/A
14-Nov-20,Actualizat în 16.10.2020,63,Iasi,Nicolina ,Semi_detached,Unfurnished,2,5,9,45 mp,2018
14-Nov-20,Actualizat în 24.08.2020,53.3,Iasi,Bucium ,Detached,Furnished,2,2,3,60 mp,2020 (in constructie)
14-Nov-20,Actualizat în 10.11.2020,40.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,Etaj 4,N/A,42 mp,N/A
14-Nov-20,Actualizat în 05.11.2020,51.5,Iasi,Bucium ,Detached,Unfurnished,2,1,2,54 mp,2019
14-Nov-20,Actualizat în 12.11.2020,69.9,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,1,13,48 mp,2019
14-Nov-20,Actualizat în 30.09.2020,44,Iasi,Podu Ros ,Detached,Unfurnished,2,1,4,42 mp,1972
14-Nov-20,Actualizat în 23.10.2020,40.5,Iasi,Frumoasa ,Detached,Unfurnished,2,Parter,2,50 mp,2013
14-Nov-20,Actualizat în 05.11.2020,150,Iasi,Podul de Fier ,Detached,Unfurnished,3,3,3,90 mp,2019
14-Nov-20,Actualizat în 13.11.2020,62.5,Iasi,Baza 3 ,Detached,Unfurnished,2,4,4,54 mp,2017
14-Nov-20,Actualizat în 05.11.2020,63,Iasi,Galata ,Detached,Unfurnished,2,4,5,50 mp,1979
14-Nov-20,Actualizat în 22.09.2020,68,Iasi,Visani ,Detached,Unfurnished,3,Parter,2,70 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,49.9,Iasi,Popas Pacurari ,Detached,Furnished,2,Parter,3,55 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,58.9,Iasi,Cug ,Semi_detached,Unfurnished,3,2,4,66 mp,2020
14-Nov-20,Actualizat în 19.10.2020,50,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,52 mp,1970
14-Nov-20,Actualizat ieri,59.9,Iasi,Popas Pacurari ,Detached,Unfurnished,3,1,3,67 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,67.7,Iasi,Copou ,Detached,Furnished,1,2,4,41 mp,2021 (in constructie)
14-Nov-20,Actualizat în 30.09.2020,69,Iasi,Popas Pacurari ,Detached,Furnished,3,5,5,96 mp,2020
14-Nov-20,Actualizat în 05.11.2020,53.9,Iasi,Baza 3 ,Detached,Unfurnished,2,1,3,50 mp,2020 (finalizata)
14-Nov-20,Actualizat în 19.10.2020,45,Iasi,Podu Ros ,Detached,Unfurnished,2,3,4,50 mp,1970
14-Nov-20,Actualizat în 05.11.2020,67,Iasi,Dacia ,Semi_detached,Unfurnished,3,1,4,62 mp,1977
14-Nov-20,Actualizat în 29.10.2020,39,Iasi,Tatarasi ,Detached,Unfurnished,1,2,4,37 mp,1982
14-Nov-20,Actualizat în 05.11.2020,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,1962
14-Nov-20,Actualizat în 03.11.2020,49.5,Iasi,Pacurari ,Detached,Unfurnished,2,4,4,55 mp,2015
